"city","date","newCases","casesTminus1","casesTminus2","drivingMinus7","transitMinus7","walkingMinus7","drivingMinus8","transitMinus8","walkingMinus8","drivingMinus9","transitMinus9","walkingMinus9","drivingMinus10","transitMinus10","walkingMinus10","drivingMinus11","transitMinus11","walkingMinus11","drivingMinus12","transitMinus12","walkingMinus12","drivingMinus13","transitMinus13","walkingMinus13","drivingMinus14","transitMinus14","walkingMinus14","driving","walking","transit","anomalousWeekend","longWeekend","weekend","sumDrivingMinus7_14","sumTransitMinus7_14","sumWalkingMinus7_14","Population","LandAreakm","Poverty.rate","Median.age","Median.household.income"
"Los Angeles",2020-06-17,2303,1533,951,-12.85,-60.45,-10.77,-14.29,-61.63,-11.09,-13.56,-58.77,-14.33,-12.79,-54.27,-13.2,-25.07,-62.58,-33.3,-25.02,-67.04,-27.33,-25.49,-68.03,-22.45,-23.84,-66.78,-17.19,-10.16,-5.98,-56.87,0,0,0,-21.8442857142857,-71.3642857142857,-21.38,3792621,"1,213.90",0.204,35.8,62474
"Los Angeles",2020-06-18,1133,2303,1533,-15.04,-62.12,-12.21,-12.85,-60.45,-10.77,-14.29,-61.63,-11.09,-13.56,-58.77,-14.33,-12.79,-54.27,-13.2,-25.07,-62.58,-33.3,-25.02,-67.04,-27.33,-25.49,-68.03,-22.45,-12.02,-9.32,-58.98,0,0,0,-20.5871428571429,-70.6985714285714,-20.6685714285714,3792621,"1,213.90",0.204,35.8,62474
"Los Angeles",2020-06-19,1687,1133,2303,-13.61,-61.15,-16.56,-15.04,-62.12,-12.21,-12.85,-60.45,-10.77,-14.29,-61.63,-11.09,-13.56,-58.77,-14.33,-12.79,-54.27,-13.2,-25.07,-62.58,-33.3,-25.02,-67.04,-27.33,-8.62,-9.62,-55.85,0,0,0,-18.89,-69.7157142857143,-19.8271428571429,3792621,"1,213.90",0.204,35.8,62474
"Los Angeles",2020-06-20,2418,1687,1133,-14.44,-57.25,-24.32,-13.61,-61.15,-16.56,-15.04,-62.12,-12.21,-12.85,-60.45,-10.77,-14.29,-61.63,-11.09,-13.56,-58.77,-14.33,-12.79,-54.27,-13.2,-25.07,-62.58,-33.3,-12.52,-22.94,-55.38,0,0,1,-17.3785714285714,-68.3171428571429,-19.3971428571429,3792621,"1,213.90",0.204,35.8,62474
"Memphis",2020-06-06,189,189,169,30.82,-15.47,37.03,29.58,-21.05,45.01,32.16,-17.84,52.76,33.46,-25.48,53.68,26.89,-21.27,38.25,7.63,-26.81,10.31,29.75,-1.02,50.07,21.17,-10.37,23.65,29.42,29.63,-2.63,0,0,1,30.2085714285714,-19.9014285714286,44.3942857142857,646889,"822.1",0.269,34.3,37199
"Memphis",2020-06-07,119,189,189,37.79,4.46,62.39,30.82,-15.47,37.03,29.58,-21.05,45.01,32.16,-17.84,52.76,33.46,-25.48,53.68,26.89,-21.27,38.25,7.63,-26.81,10.31,29.75,-1.02,50.07,36.17,45.26,-9.87,0,0,1,32.5828571428571,-17.7828571428571,49.9285714285714,646889,"822.1",0.269,34.3,37199
"Memphis",2020-06-08,137,119,189,35,-22.94,54.6,37.79,4.46,62.39,30.82,-15.47,37.03,29.58,-21.05,45.01,32.16,-17.84,52.76,33.46,-25.48,53.68,26.89,-21.27,38.25,7.63,-26.81,10.31,27.67,30.14,-13.69,0,0,0,33.3328571428571,-20.9142857142857,50.5757142857143,646889,"822.1",0.269,34.3,37199
"Memphis",2020-06-09,162,137,119,34.68,-22.69,51.96,35,-22.94,54.6,37.79,4.46,62.39,30.82,-15.47,37.03,29.58,-21.05,45.01,32.16,-17.84,52.76,33.46,-25.48,53.68,26.89,-21.27,38.25,37.37,54.31,-14.86,0,0,0,37.1971428571429,-20.3257142857143,56.5257142857143,646889,"822.1",0.269,34.3,37199
"Memphis",2020-06-10,147,162,137,33.48,-17.97,58.12,34.68,-22.69,51.96,35,-22.94,54.6,37.79,4.46,62.39,30.82,-15.47,37.03,29.58,-21.05,45.01,32.16,-17.84,52.76,33.46,-25.48,53.68,44.01,64.57,-14.11,0,0,0,38.1385714285714,-19.8542857142857,59.3642857142857,646889,"822.1",0.269,34.3,37199
"Memphis",2020-06-11,160,147,162,28.3,-21.66,47.15,33.48,-17.97,58.12,34.68,-22.69,51.96,35,-22.94,54.6,37.79,4.46,62.39,30.82,-15.47,37.03,29.58,-21.05,45.01,32.16,-17.84,52.76,46.95,71.01,-10.64,0,0,0,37.4014285714286,-19.3085714285714,58.4314285714286,646889,"822.1",0.269,34.3,37199
"Memphis",2020-06-12,140,160,147,20.68,-20.58,24.95,28.3,-21.66,47.15,33.48,-17.97,58.12,34.68,-22.69,51.96,35,-22.94,54.6,37.79,4.46,62.39,30.82,-15.47,37.03,29.58,-21.05,45.01,36.3,42.55,-13.09,0,0,0,35.7614285714286,-19.7,54.4585714285714,646889,"822.1",0.269,34.3,37199
"Memphis",2020-06-13,149,140,160,29.42,-2.63,29.63,20.68,-20.58,24.95,28.3,-21.66,47.15,33.48,-17.97,58.12,34.68,-22.69,51.96,35,-22.94,54.6,37.79,4.46,62.39,30.82,-15.47,37.03,39.04,42.41,-6.08,0,0,1,35.7385714285714,-17.0685714285714,52.2614285714286,646889,"822.1",0.269,34.3,37199
"Memphis",2020-06-14,237,149,140,36.17,-9.87,45.26,29.42,-2.63,29.63,20.68,-20.58,24.95,28.3,-21.66,47.15,33.48,-17.97,58.12,34.68,-22.69,51.96,35,-22.94,54.6,37.79,4.46,62.39,42.96,56.14,6.27,0,0,1,36.5028571428571,-16.2685714285714,53.4371428571429,646889,"822.1",0.269,34.3,37199
"Memphis",2020-06-15,227,237,149,27.67,-13.69,30.14,36.17,-9.87,45.26,29.42,-2.63,29.63,20.68,-20.58,24.95,28.3,-21.66,47.15,33.48,-17.97,58.12,34.68,-22.69,51.96,35,-22.94,54.6,44.82,60.45,-11.94,0,0,0,35.0571428571429,-18.8614285714286,48.83,646889,"822.1",0.269,34.3,37199
"Memphis",2020-06-16,198,227,237,37.37,-14.86,54.31,27.67,-13.69,30.14,36.17,-9.87,45.26,29.42,-2.63,29.63,20.68,-20.58,24.95,28.3,-21.66,47.15,33.48,-17.97,58.12,34.68,-22.69,51.96,48.47,68.53,-13.33,0,0,0,35.3957142857143,-17.7071428571429,48.7885714285714,646889,"822.1",0.269,34.3,37199
"Memphis",2020-06-17,242,198,227,44.01,-14.11,64.57,37.37,-14.86,54.31,27.67,-13.69,30.14,36.17,-9.87,45.26,29.42,-2.63,29.63,20.68,-20.58,24.95,28.3,-21.66,47.15,33.48,-17.97,58.12,46.34,68.87,-18.12,0,0,0,36.7285714285714,-16.4814285714286,50.59,646889,"822.1",0.269,34.3,37199
"Memphis",2020-06-18,64,242,198,46.95,-10.64,71.01,44.01,-14.11,64.57,37.37,-14.86,54.31,27.67,-13.69,30.14,36.17,-9.87,45.26,29.42,-2.63,29.63,20.68,-20.58,24.95,28.3,-21.66,47.15,46.75,71.27,-9.97,0,0,0,38.6528571428571,-15.4342857142857,52.4314285714286,646889,"822.1",0.269,34.3,37199
"Memphis",2020-06-19,358,64,242,36.3,-13.09,42.55,46.95,-10.64,71.01,44.01,-14.11,64.57,37.37,-14.86,54.31,27.67,-13.69,30.14,36.17,-9.87,45.26,29.42,-2.63,29.63,20.68,-20.58,24.95,44.51,58.51,-10.09,0,0,0,39.7957142857143,-14.21,51.7742857142857,646889,"822.1",0.269,34.3,37199
"Memphis",2020-06-20,121,358,64,39.04,-6.08,42.41,36.3,-13.09,42.55,46.95,-10.64,71.01,44.01,-14.11,64.57,37.37,-14.86,54.31,27.67,-13.69,30.14,36.17,-9.87,45.26,29.42,-2.63,29.63,42.56,47.6,-0.8,0,0,1,42.4185714285714,-12.1385714285714,54.2685714285714,646889,"822.1",0.269,34.3,37199
"Montreal",2020-06-06,243,240,252,-20.78,-62.53,-40.33,-16.93,-65.83,-38.26,-10.09,-63.98,-26.75,-7.39,-61.88,-23.32,-6.75,-62.69,-16.86,-9.93,-62.16,-19.18,-13.42,-59.78,-13.66,-28.91,-66.46,-38.3,-13.56,-37.75,-58.45,0,0,1,-16.3142857142857,-72.1871428571429,-30.9514285714286,4098927,"4604.26",0.086,40.3,52003.3389
"Montreal",2020-06-07,83,243,240,-4.04,-53.88,-14.22,-20.78,-62.53,-40.33,-16.93,-65.83,-38.26,-10.09,-63.98,-26.75,-7.39,-61.88,-23.32,-6.75,-62.69,-16.86,-9.93,-62.16,-19.18,-13.42,-59.78,-13.66,14.05,12.53,-44.58,0,0,1,-12.7614285714286,-70.39,-27.5114285714286,4098927,"4604.26",0.086,40.3,52003.3389
"Montreal",2020-06-08,119,83,243,-2.45,-58.99,-17.4,-4.04,-53.88,-14.22,-20.78,-62.53,-40.33,-16.93,-65.83,-38.26,-10.09,-63.98,-26.75,-7.39,-61.88,-23.32,-6.75,-62.69,-16.86,-9.93,-62.16,-19.18,7.6,-1.75,-51.36,0,0,0,-11.1942857142857,-70.2771428571429,-28.0457142857143,4098927,"4604.26",0.086,40.3,52003.3389
"Montreal",2020-06-08,83,119,83,-2.45,-58.99,-17.4,-4.04,-53.88,-14.22,-20.78,-62.53,-40.33,-16.93,-65.83,-38.26,-10.09,-63.98,-26.75,-7.39,-61.88,-23.32,-6.75,-62.69,-16.86,-9.93,-62.16,-19.18,7.6,-1.75,-51.36,0,0,0,-11.1942857142857,-70.2771428571429,-28.0457142857143,4098927,"4604.26",0.086,40.3,52003.3389
"Montreal",2020-06-09,157,83,119,-5.27,-61.85,-25.77,-2.45,-58.99,-17.4,-4.04,-53.88,-14.22,-20.78,-62.53,-40.33,-16.93,-65.83,-38.26,-10.09,-63.98,-26.75,-7.39,-61.88,-23.32,-6.75,-62.69,-16.86,6.75,-9.57,-53.81,0,0,0,-10.5285714285714,-70.2328571428571,-28.9871428571429,4098927,"4604.26",0.086,40.3,52003.3389
"Montreal",2020-06-09,63,157,83,-5.27,-61.85,-25.77,-2.45,-58.99,-17.4,-4.04,-53.88,-14.22,-20.78,-62.53,-40.33,-16.93,-65.83,-38.26,-10.09,-63.98,-26.75,-7.39,-61.88,-23.32,-6.75,-62.69,-16.86,6.75,-9.57,-53.81,0,0,0,-10.5285714285714,-70.2328571428571,-28.9871428571429,4098927,"4604.26",0.086,40.3,52003.3389
"Montreal",2020-06-10,172,63,157,-6.71,-59.54,-22.57,-5.27,-61.85,-25.77,-2.45,-58.99,-17.4,-4.04,-53.88,-14.22,-20.78,-62.53,-40.33,-16.93,-65.83,-38.26,-10.09,-63.98,-26.75,-7.39,-61.88,-23.32,2.48,-14.59,-54.11,0,0,0,-10.5228571428571,-69.7828571428571,-29.8028571428571,4098927,"4604.26",0.086,40.3,52003.3389
"Montreal",2020-06-10,61,172,63,-6.71,-59.54,-22.57,-5.27,-61.85,-25.77,-2.45,-58.99,-17.4,-4.04,-53.88,-14.22,-20.78,-62.53,-40.33,-16.93,-65.83,-38.26,-10.09,-63.98,-26.75,-7.39,-61.88,-23.32,2.48,-14.59,-54.11,0,0,0,-10.5228571428571,-69.7828571428571,-29.8028571428571,4098927,"4604.26",0.086,40.3,52003.3389
"Montreal",2020-06-11,155,61,172,1.64,-56.84,-9.13,-6.71,-59.54,-22.57,-5.27,-61.85,-25.77,-2.45,-58.99,-17.4,-4.04,-53.88,-14.22,-20.78,-62.53,-40.33,-16.93,-65.83,-38.26,-10.09,-63.98,-26.75,3.67,-14.57,-56.62,0,0,0,-9.23285714285714,-69.0628571428571,-27.7757142857143,4098927,"4604.26",0.086,40.3,52003.3389
"Montreal",2020-06-11,63,155,61,1.64,-56.84,-9.13,-6.71,-59.54,-22.57,-5.27,-61.85,-25.77,-2.45,-58.99,-17.4,-4.04,-53.88,-14.22,-20.78,-62.53,-40.33,-16.93,-65.83,-38.26,-10.09,-63.98,-26.75,3.67,-14.57,-56.62,0,0,0,-9.23285714285714,-69.0628571428571,-27.7757142857143,4098927,"4604.26",0.086,40.3,52003.3389
"Montreal",2020-06-12,177,63,155,-3.75,-59.43,-25.36,1.64,-56.84,-9.13,-6.71,-59.54,-22.57,-5.27,-61.85,-25.77,-2.45,-58.99,-17.4,-4.04,-53.88,-14.22,-20.78,-62.53,-40.33,-16.93,-65.83,-38.26,4.01,-25.37,-55.38,0,0,0,-8.32714285714286,-68.4128571428571,-27.5771428571429,4098927,"4604.26",0.086,40.3,52003.3389
"Montreal",2020-06-12,82,177,63,-3.75,-59.43,-25.36,1.64,-56.84,-9.13,-6.71,-59.54,-22.57,-5.27,-61.85,-25.77,-2.45,-58.99,-17.4,-4.04,-53.88,-14.22,-20.78,-62.53,-40.33,-16.93,-65.83,-38.26,4.01,-25.37,-55.38,0,0,0,-8.32714285714286,-68.4128571428571,-27.5771428571429,4098927,"4604.26",0.086,40.3,52003.3389
"Montreal",2020-06-13,125,82,177,-13.56,-58.45,-37.75,-3.75,-59.43,-25.36,1.64,-56.84,-9.13,-6.71,-59.54,-22.57,-5.27,-61.85,-25.77,-2.45,-58.99,-17.4,-4.04,-53.88,-14.22,-20.78,-62.53,-40.33,-6.29,-32.93,-55.13,0,0,1,-7.84571428571429,-67.3585714285714,-27.5042857142857,4098927,"4604.26",0.086,40.3,52003.3389
"Montreal",2020-06-13,56,125,82,-13.56,-58.45,-37.75,-3.75,-59.43,-25.36,1.64,-56.84,-9.13,-6.71,-59.54,-22.57,-5.27,-61.85,-25.77,-2.45,-58.99,-17.4,-4.04,-53.88,-14.22,-20.78,-62.53,-40.33,-6.29,-32.93,-55.13,0,0,1,-7.84571428571429,-67.3585714285714,-27.5042857142857,4098927,"4604.26",0.086,40.3,52003.3389
"Montreal",2020-06-14,95,56,125,14.05,-44.58,12.53,-13.56,-58.45,-37.75,-3.75,-59.43,-25.36,1.64,-56.84,-9.13,-6.71,-59.54,-22.57,-5.27,-61.85,-25.77,-2.45,-58.99,-17.4,-4.04,-53.88,-14.22,16.28,0.59,-45.16,0,0,1,-2.87,-64.7942857142857,-19.9528571428571,4098927,"4604.26",0.086,40.3,52003.3389
"Montreal",2020-06-14,75,95,56,14.05,-44.58,12.53,-13.56,-58.45,-37.75,-3.75,-59.43,-25.36,1.64,-56.84,-9.13,-6.71,-59.54,-22.57,-5.27,-61.85,-25.77,-2.45,-58.99,-17.4,-4.04,-53.88,-14.22,16.28,0.59,-45.16,0,0,1,-2.87,-64.7942857142857,-19.9528571428571,4098927,"4604.26",0.086,40.3,52003.3389
"Montreal",2020-06-15,111,75,95,7.6,-51.36,-1.75,14.05,-44.58,12.53,-13.56,-58.45,-37.75,-3.75,-59.43,-25.36,1.64,-56.84,-9.13,-6.71,-59.54,-22.57,-5.27,-61.85,-25.77,-2.45,-58.99,-17.4,18.98,9.95,-45.67,0,0,0,-1.20714285714286,-64.4342857142857,-18.1714285714286,4098927,"4604.26",0.086,40.3,52003.3389
"Montreal",2020-06-15,29,111,75,7.6,-51.36,-1.75,14.05,-44.58,12.53,-13.56,-58.45,-37.75,-3.75,-59.43,-25.36,1.64,-56.84,-9.13,-6.71,-59.54,-22.57,-5.27,-61.85,-25.77,-2.45,-58.99,-17.4,18.98,9.95,-45.67,0,0,0,-1.20714285714286,-64.4342857142857,-18.1714285714286,4098927,"4604.26",0.086,40.3,52003.3389
"Montreal",2020-06-16,128,29,111,6.75,-53.81,-9.57,7.6,-51.36,-1.75,14.05,-44.58,12.53,-13.56,-58.45,-37.75,-3.75,-59.43,-25.36,1.64,-56.84,-9.13,-6.71,-59.54,-22.57,-5.27,-61.85,-25.77,18.32,3.65,-45.29,0,0,0,0.107142857142857,-63.6942857142857,-17.0528571428571,4098927,"4604.26",0.086,40.3,52003.3389
"Montreal",2020-06-16,40,128,29,6.75,-53.81,-9.57,7.6,-51.36,-1.75,14.05,-44.58,12.53,-13.56,-58.45,-37.75,-3.75,-59.43,-25.36,1.64,-56.84,-9.13,-6.71,-59.54,-22.57,-5.27,-61.85,-25.77,18.32,3.65,-45.29,0,0,0,0.107142857142857,-63.6942857142857,-17.0528571428571,4098927,"4604.26",0.086,40.3,52003.3389
"Montreal",2020-06-17,78,40,128,2.48,-54.11,-14.59,6.75,-53.81,-9.57,7.6,-51.36,-1.75,14.05,-44.58,12.53,-13.56,-58.45,-37.75,-3.75,-59.43,-25.36,1.64,-56.84,-9.13,-6.71,-59.54,-22.57,16.91,3.47,-45.26,0,0,0,1.21428571428571,-62.5885714285714,-15.4557142857143,4098927,"4604.26",0.086,40.3,52003.3389
"Montreal",2020-06-17,58,78,40,2.48,-54.11,-14.59,6.75,-53.81,-9.57,7.6,-51.36,-1.75,14.05,-44.58,12.53,-13.56,-58.45,-37.75,-3.75,-59.43,-25.36,1.64,-56.84,-9.13,-6.71,-59.54,-22.57,16.91,3.47,-45.26,0,0,0,1.21428571428571,-62.5885714285714,-15.4557142857143,4098927,"4604.26",0.086,40.3,52003.3389
"Montreal",2020-06-18,58,58,78,3.67,-56.62,-14.57,2.48,-54.11,-14.59,6.75,-53.81,-9.57,7.6,-51.36,-1.75,14.05,-44.58,12.53,-13.56,-58.45,-37.75,-3.75,-59.43,-25.36,1.64,-56.84,-9.13,18.28,-2.46,-48.14,0,0,0,2.69714285714286,-62.1714285714286,-14.3128571428571,4098927,"4604.26",0.086,40.3,52003.3389
"Montreal",2020-06-19,64,58,58,4.01,-55.38,-25.37,3.67,-56.62,-14.57,2.48,-54.11,-14.59,6.75,-53.81,-9.57,7.6,-51.36,-1.75,14.05,-44.58,12.53,-13.56,-58.45,-37.75,-3.75,-59.43,-25.36,15.9,-17.78,-49.36,0,0,0,3.03571428571429,-61.9628571428571,-16.6328571428571,4098927,"4604.26",0.086,40.3,52003.3389
"Montreal",2020-06-20,74,64,58,-6.29,-55.13,-32.93,4.01,-55.38,-25.37,3.67,-56.62,-14.57,2.48,-54.11,-14.59,6.75,-53.81,-9.57,7.6,-51.36,-1.75,14.05,-44.58,12.53,-13.56,-58.45,-37.75,5.98,-25.88,-48.09,0,0,1,2.67285714285714,-61.3485714285714,-17.7142857142857,4098927,"4604.26",0.086,40.3,52003.3389
"New York",2020-06-06,1159,1159,1410,-14.82,-76.97,-51.15,-24.55,-78.88,-59.75,-21.87,-77.35,-55.71,-14.21,-75.27,-50.37,-15.9,-74.87,-48.52,-27.45,-77.28,-53.24,-16.84,-77.42,-53.55,-35.67,-82.84,-69.22,-10.67,-52.14,-74.88,0,0,1,-24.4728571428571,-88.6971428571429,-63.0728571428571,8175133,"780.9",0.196,36.9,63799
"New York",2020-06-07,815,1159,1159,-12.59,-75.27,-50.46,-14.82,-76.97,-51.15,-24.55,-78.88,-59.75,-21.87,-77.35,-55.71,-14.21,-75.27,-50.37,-15.9,-74.87,-48.52,-27.45,-77.28,-53.24,-16.84,-77.42,-53.55,-3.64,-47.13,-70.58,0,0,1,-21.1757142857143,-87.6157142857143,-60.3928571428571,8175133,"780.9",0.196,36.9,63799
"New York",2020-06-08,804,815,1159,-13.46,-73.35,-45.19,-12.59,-75.27,-50.46,-14.82,-76.97,-51.15,-24.55,-78.88,-59.75,-21.87,-77.35,-55.71,-14.21,-75.27,-50.37,-15.9,-74.87,-48.52,-27.45,-77.28,-53.24,-3.84,-41.74,-67.48,0,0,0,-20.6928571428571,-87.0342857142857,-59.1985714285714,8175133,"780.9",0.196,36.9,63799
"New York",2020-06-09,751,804,815,-17.67,-73.7,-47.93,-13.46,-73.35,-45.19,-12.59,-75.27,-50.46,-14.82,-76.97,-51.15,-24.55,-78.88,-59.75,-21.87,-77.35,-55.71,-14.21,-75.27,-50.37,-15.9,-74.87,-48.52,2.38,-38.56,-67.27,0,0,0,-19.2957142857143,-86.5228571428571,-58.44,8175133,"780.9",0.196,36.9,63799
"New York",2020-06-10,945,751,804,-19.64,-76.17,-56.11,-17.67,-73.7,-47.93,-13.46,-73.35,-45.19,-12.59,-75.27,-50.46,-14.82,-76.97,-51.15,-24.55,-78.88,-59.75,-21.87,-77.35,-55.71,-14.21,-75.27,-50.37,-0.72,-44.02,-68.51,0,0,0,-19.83,-86.7085714285714,-59.5242857142857,8175133,"780.9",0.196,36.9,63799
"New York",2020-06-11,901,945,751,-13.18,-74.67,-48.74,-19.64,-76.17,-56.11,-17.67,-73.7,-47.93,-13.46,-73.35,-45.19,-12.59,-75.27,-50.46,-14.82,-76.97,-51.15,-24.55,-78.88,-59.75,-21.87,-77.35,-55.71,-12.64,-52.53,-72.05,0,0,0,-19.6828571428571,-86.6228571428571,-59.2914285714286,8175133,"780.9",0.196,36.9,63799
"New York",2020-06-12,842,901,945,-23.26,-78.18,-61.33,-13.18,-74.67,-48.74,-19.64,-76.17,-56.11,-17.67,-73.7,-47.93,-13.46,-73.35,-45.19,-12.59,-75.27,-50.46,-14.82,-76.97,-51.15,-24.55,-78.88,-59.75,-3.09,-46.36,-70.31,0,0,0,-19.8814285714286,-86.7414285714286,-60.0942857142857,8175133,"780.9",0.196,36.9,63799
"New York",2020-06-13,1061,842,901,-10.67,-74.88,-52.14,-23.26,-78.18,-61.33,-13.18,-74.67,-48.74,-19.64,-76.17,-56.11,-17.67,-73.7,-47.93,-13.46,-73.35,-45.19,-12.59,-75.27,-50.46,-14.82,-76.97,-51.15,-0.82,-44.35,-70.89,0,0,1,-17.8985714285714,-86.17,-59.0071428571429,8175133,"780.9",0.196,36.9,63799
"New York",2020-06-14,703,1061,842,-3.64,-70.58,-47.13,-10.67,-74.88,-52.14,-23.26,-78.18,-61.33,-13.18,-74.67,-48.74,-19.64,-76.17,-56.11,-17.67,-73.7,-47.93,-13.46,-73.35,-45.19,-12.59,-75.27,-50.46,0.85,-44.86,-67.53,0,0,1,-16.3014285714286,-85.2571428571429,-58.4328571428571,8175133,"780.9",0.196,36.9,63799
"New York",2020-06-15,671,703,1061,-3.84,-67.48,-41.74,-3.64,-70.58,-47.13,-10.67,-74.88,-52.14,-23.26,-78.18,-61.33,-13.18,-74.67,-48.74,-19.64,-76.17,-56.11,-17.67,-73.7,-47.93,-13.46,-73.35,-45.19,2.25,-39.39,-65.68,0,0,0,-15.0514285714286,-84.1442857142857,-57.1871428571429,8175133,"780.9",0.196,36.9,63799
"New York",2020-06-16,650,671,703,2.38,-67.27,-38.56,-3.84,-67.48,-41.74,-3.64,-70.58,-47.13,-10.67,-74.88,-52.14,-23.26,-78.18,-61.33,-13.18,-74.67,-48.74,-19.64,-76.17,-56.11,-17.67,-73.7,-47.93,5.21,-35.83,-65.17,0,0,0,-12.7885714285714,-83.2757142857143,-56.24,8175133,"780.9",0.196,36.9,63799
"New York",2020-06-17,687,650,671,-0.72,-68.51,-44.02,2.38,-67.27,-38.56,-3.84,-67.48,-41.74,-3.64,-70.58,-47.13,-10.67,-74.88,-52.14,-23.26,-78.18,-61.33,-13.18,-74.67,-48.74,-19.64,-76.17,-56.11,4.94,-39.81,-65.86,0,0,0,-10.3671428571429,-82.5342857142857,-55.6814285714286,8175133,"780.9",0.196,36.9,63799
"New York",2020-06-18,693,687,650,-12.64,-72.05,-52.53,-0.72,-68.51,-44.02,2.38,-67.27,-38.56,-3.84,-67.48,-41.74,-3.64,-70.58,-47.13,-10.67,-74.88,-52.14,-23.26,-78.18,-61.33,-13.18,-74.67,-48.74,1.41,-41.09,-67.04,0,0,0,-9.36714285714286,-81.9457142857143,-55.17,8175133,"780.9",0.196,36.9,63799
"New York",2020-06-19,803,693,687,-3.09,-70.31,-46.36,-12.64,-72.05,-52.53,-0.72,-68.51,-44.02,2.38,-67.27,-38.56,-3.84,-67.48,-41.74,-3.64,-70.58,-47.13,-10.67,-74.88,-52.14,-23.26,-78.18,-61.33,3.89,-39.51,-66.07,0,0,0,-7.92571428571429,-81.3228571428571,-54.83,8175133,"780.9",0.196,36.9,63799
"New York",2020-06-20,733,803,693,-0.82,-70.89,-44.35,-3.09,-70.31,-46.36,-12.64,-72.05,-52.53,-0.72,-68.51,-44.02,2.38,-67.27,-38.56,-3.84,-67.48,-41.74,-3.64,-70.58,-47.13,-10.67,-74.88,-52.14,3.58,-43.96,-68.71,0,0,1,-4.72,-80.2814285714286,-52.4042857142857,8175133,"780.9",0.196,36.9,63799
"Oklahoma",2020-06-06,9,9,37,15.18,-17.68,17.42,20.93,-6.07,33.41,22.48,-11.98,44.67,27.71,-4.88,46.36,24.35,-3.65,50.45,-14.11,-30.82,-18.98,16.36,-4.25,29.12,2.02,-12.02,-0.88,21.18,21.7,-4.05,0,0,1,16.4171428571429,-13.05,28.7957142857143,579999,"1,570.30",0.171,34.4,53973
"Oklahoma",2020-06-07,21,9,9,33.18,11.96,84.51,15.18,-17.68,17.42,20.93,-6.07,33.41,22.48,-11.98,44.67,27.71,-4.88,46.36,24.35,-3.65,50.45,-14.11,-30.82,-18.98,16.36,-4.25,29.12,31.48,37.87,8.71,0,0,1,20.8685714285714,-9.62428571428572,40.9942857142857,579999,"1,570.30",0.171,34.4,53973
"Oklahoma",2020-06-08,21,21,9,24.34,-7.59,36.54,33.18,11.96,84.51,15.18,-17.68,17.42,20.93,-6.07,33.41,22.48,-11.98,44.67,27.71,-4.88,46.36,24.35,-3.65,50.45,-14.11,-30.82,-18.98,29.81,34.65,-2.55,0,0,0,22.0085714285714,-10.1014285714286,42.0542857142857,579999,"1,570.30",0.171,34.4,53973
"Oklahoma",2020-06-09,25,21,21,29.71,3.9,59.87,24.34,-7.59,36.54,33.18,11.96,84.51,15.18,-17.68,17.42,20.93,-6.07,33.41,22.48,-11.98,44.67,27.71,-4.88,46.36,24.35,-3.65,50.45,35.98,59.1,5.85,0,0,0,28.2685714285714,-5.14142857142857,53.3185714285714,579999,"1,570.30",0.171,34.4,53973
